Estación,Variable,Mes,Valor,provincia,altura,nro,oaci,latitud,longitud,region
rosario_aero,velocidad_viento_kmh,dic,12.7,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,nubosidad_octavos,dic,3.3,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,precipitacion_mm,dic,127.9,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.7,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
gualeguaychu_aero,temperatura_c,dic,23.5,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,temperatura_maxima_c,dic,29.9,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,temperatura_minima_c,dic,17.1,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,humedad_relativa_porcentaje,dic,65.8,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,velocidad_viento_kmh,dic,12.0,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,nubosidad_octavos,dic,3.2,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,precipitacion_mm,dic,140.2,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.6,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
malargue_aero,temperatura_c,dic,19.2,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,temperatura_maxima_c,dic,27.5,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,temperatura_minima_c,dic,10.0,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,humedad_relativa_porcentaje,dic,40.0,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,velocidad_viento_kmh,dic,11.7,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,nubosidad_octavos,dic,2.7,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,precipitacion_mm,dic,21.9,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,frecuencia_dias_precipitacion_gt_1mm,dic,2.8,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
san_rafael_aero,temperatura_c,dic,22.6,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,temperatura_maxima_c,dic,30.7,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,temperatura_minima_c,dic,14.2,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,humedad_relativa_porcentaje,dic,46.6,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,velocidad_viento_kmh,dic,11.1,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,nubosidad_octavos,dic,2.4,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,precipitacion_mm,dic,41.2,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,frecuencia_dias_precipitacion_gt_1mm,dic,4.9,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
general_pico_aero,temperatura_c,dic,23.0,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,temperatura_maxima_c,dic,30.2,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,temperatura_minima_c,dic,15.9,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,humedad_relativa_porcentaje,dic,59.0,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,velocidad_viento_kmh,dic,,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,nubosidad_octavos,dic,3.1,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,precipitacion_mm,dic,120.2,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.4,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
laboulaye_aero,temperatura_c,dic,22.4,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,temperatura_maxima_c,dic,29.9,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,temperatura_minima_c,dic,15.8,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,humedad_relativa_porcentaje,dic,64.5,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,velocidad_viento_kmh,dic,12.0,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,nubosidad_octavos,dic,3.0,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,precipitacion_mm,dic,137.4,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,frecuencia_dias_precipitacion_gt_1mm,dic,8.0,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
pehuajo_aero,temperatura_c,dic,21.9,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,temperatura_maxima_c,dic,28.8,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,temperatura_minima_c,dic,14.9,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,humedad_relativa_porcentaje,dic,65.6,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,velocidad_viento_kmh,dic,,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,nubosidad_octavos,dic,3.3,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,precipitacion_mm,dic,109.0,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
pehuajo_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.3,BUENOS AIRES,87.0,87544.0,SAZP,-35.833333333333336,-61.85,Pampeana
junin_aero,temperatura_c,dic,22.1,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,temperatura_maxima_c,dic,29.2,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,temperatura_minima_c,dic,15.1,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,humedad_relativa_porcentaje,dic,64.5,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,velocidad_viento_kmh,dic,15.2,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,nubosidad_octavos,dic,3.2,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,precipitacion_mm,dic,121.0,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
junin_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.6,BUENOS AIRES,81.0,87548.0,SAAJ,-34.55,-60.916666666666664,Pampeana
nueve_de_julio,temperatura_c,dic,22.3,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,temperatura_maxima_c,dic,29.5,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,temperatura_minima_c,dic,15.4,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,humedad_relativa_porcentaje,dic,62.6,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,velocidad_viento_kmh,dic,9.4,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,nubosidad_octavos,dic,3.2,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,precipitacion_mm,dic,109.2,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
nueve_de_julio,frecuencia_dias_precipitacion_gt_1mm,dic,7.5,BUENOS AIRES,76.0,87550.0,SAZX,-35.43333333333333,-60.86666666666667,Pampeana
san_fernando_aero,temperatura_c,dic,23.0,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,temperatura_maxima_c,dic,28.3,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,temperatura_minima_c,dic,17.5,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,humedad_relativa_porcentaje,dic,64.6,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,velocidad_viento_kmh,dic,12.6,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,nubosidad_octavos,dic,2.9,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,precipitacion_mm,dic,104.3,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
san_fernando_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.6,BUENOS AIRES,5.0,87553.0,SADF,-34.45,-58.583333333333336,Pampeana
las_flores,temperatura_c,dic,21.2,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
las_flores,temperatura_maxima_c,dic,28.4,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
las_flores,temperatura_minima_c,dic,14.1,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
las_flores,humedad_relativa_porcentaje,dic,68.5,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
las_flores,velocidad_viento_kmh,dic,,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
las_flores,nubosidad_octavos,dic,3.5,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
las_flores,precipitacion_mm,dic,71.6,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
las_flores,frecuencia_dias_precipitacion_gt_1mm,dic,6.1,BUENOS AIRES,36.0,87563.0,SAEL,-36.03333333333333,-59.13333333333333,Pampeana
san_miguel,temperatura_c,dic,22.9,,,,,,,
san_miguel,temperatura_maxima_c,dic,28.9,,,,,,,
san_miguel,temperatura_minima_c,dic,17.2,,,,,,,
san_miguel,humedad_relativa_porcentaje,dic,67.0,,,,,,,
san_miguel,velocidad_viento_kmh,dic,,,,,,,,
san_miguel,nubosidad_octavos,dic,3.5,,,,,,,
san_miguel,precipitacion_mm,dic,100.9,,,,,,,
san_miguel,frecuencia_dias_precipitacion_gt_1mm,dic,7.5,,,,,,,
el_palomar_aero,temperatura_c,dic,22.7,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
el_palomar_aero,temperatura_maxima_c,dic,,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
el_palomar_aero,temperatura_minima_c,dic,,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
el_palomar_aero,humedad_relativa_porcentaje,dic,65.5,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
el_palomar_aero,velocidad_viento_kmh,dic,11.8,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
el_palomar_aero,nubosidad_octavos,dic,3.3,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
el_palomar_aero,precipitacion_mm,dic,104.2,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
el_palomar_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.5,BUENOS AIRES,12.0,87571.0,SADP,-34.6,-58.6,Pampeana
ezeiza_aero,temperatura_c,dic,22.7,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
ezeiza_aero,temperatura_maxima_c,dic,29.0,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
ezeiza_aero,temperatura_minima_c,dic,16.2,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
ezeiza_aero,humedad_relativa_porcentaje,dic,64.1,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
ezeiza_aero,velocidad_viento_kmh,dic,12.7,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
ezeiza_aero,nubosidad_octavos,dic,3.4,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
ezeiza_aero,precipitacion_mm,dic,99.5,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
ezeiza_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.2,BUENOS AIRES,20.0,87576.0,SAEZ,-34.81666666666667,-58.53333333333333,Pampeana
aeroparque_aero,temperatura_c,dic,23.2,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
aeroparque_aero,temperatura_maxima_c,dic,27.4,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
aeroparque_aero,temperatura_minima_c,dic,19.2,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
aeroparque_aero,humedad_relativa_porcentaje,dic,65.1,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
aeroparque_aero,velocidad_viento_kmh,dic,15.9,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
aeroparque_aero,nubosidad_octavos,dic,3.2,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
aeroparque_aero,precipitacion_mm,dic,112.8,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
aeroparque_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.6,CAPITAL FEDERAL,6.0,87582.0,SABE,-34.55,-58.416666666666664,Pampeana
buenos_aires_observatorio,temperatura_c,dic,23.6,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
buenos_aires_observatorio,temperatura_maxima_c,dic,29.0,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
buenos_aires_observatorio,temperatura_minima_c,dic,18.5,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
buenos_aires_observatorio,humedad_relativa_porcentaje,dic,62.8,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
buenos_aires_observatorio,velocidad_viento_kmh,dic,9.1,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
buenos_aires_observatorio,nubosidad_octavos,dic,3.2,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
buenos_aires_observatorio,precipitacion_mm,dic,122.8,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
buenos_aires_observatorio,frecuencia_dias_precipitacion_gt_1mm,dic,6.9,CAPITAL FEDERAL,25.0,87585.0,SABA,-34.583333333333336,-58.483333333333334,Pampeana
la_plata_aero,temperatura_c,dic,21.6,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
la_plata_aero,temperatura_maxima_c,dic,27.5,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
la_plata_aero,temperatura_minima_c,dic,15.8,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
la_plata_aero,humedad_relativa_porcentaje,dic,70.8,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
la_plata_aero,velocidad_viento_kmh,dic,,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
la_plata_aero,nubosidad_octavos,dic,3.2,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
la_plata_aero,precipitacion_mm,dic,93.7,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
la_plata_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.6,BUENOS AIRES,23.0,87593.0,SADL,-34.95,-57.88333333333333,Pampeana
punta_indio_ba,temperatura_c,dic,21.4,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
punta_indio_ba,temperatura_maxima_c,dic,26.6,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
punta_indio_ba,temperatura_minima_c,dic,16.5,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
punta_indio_ba,humedad_relativa_porcentaje,dic,75.3,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
punta_indio_ba,velocidad_viento_kmh,dic,,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
punta_indio_ba,nubosidad_octavos,dic,3.6,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
punta_indio_ba,precipitacion_mm,dic,82.3,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
punta_indio_ba,frecuencia_dias_precipitacion_gt_1mm,dic,6.4,BUENOS AIRES,22.0,87596.0,SAAI,-35.35,-57.28333333333333,Pampeana
santa_rosa_aero,temperatura_c,dic,22.7,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
santa_rosa_aero,temperatura_maxima_c,dic,30.3,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
santa_rosa_aero,temperatura_minima_c,dic,15.2,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
santa_rosa_aero,humedad_relativa_porcentaje,dic,53.3,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
santa_rosa_aero,velocidad_viento_kmh,dic,16.4,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
santa_rosa_aero,nubosidad_octavos,dic,3.2,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
santa_rosa_aero,precipitacion_mm,dic,96.1,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
santa_rosa_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.7,LA PAMPA,191.0,87623.0,SAZR,-36.583333333333336,-64.26666666666667,Pampeana
coronel_suarez_aero,temperatura_c,dic,20.2,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
coronel_suarez_aero,temperatura_maxima_c,dic,27.9,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
coronel_suarez_aero,temperatura_minima_c,dic,12.1,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
coronel_suarez_aero,humedad_relativa_porcentaje,dic,60.9,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
coronel_suarez_aero,velocidad_viento_kmh,dic,,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
coronel_suarez_aero,nubosidad_octavos,dic,3.6,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
coronel_suarez_aero,precipitacion_mm,dic,83.4,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
coronel_suarez_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.8,BUENOS AIRES,233.0,87637.0,SAZC,-37.45,-61.88333333333333,Pampeana
bolivar_aero,temperatura_c,dic,21.2,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
bolivar_aero,temperatura_maxima_c,dic,28.6,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
bolivar_aero,temperatura_minima_c,dic,13.7,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
bolivar_aero,humedad_relativa_porcentaje,dic,66.0,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
bolivar_aero,velocidad_viento_kmh,dic,,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
bolivar_aero,nubosidad_octavos,dic,3.3,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
bolivar_aero,precipitacion_mm,dic,103.6,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
bolivar_aero,frecuencia_dias_precipitacion_gt_1mm,dic,7.2,BUENOS AIRES,94.0,87640.0,SAZI,-36.18333333333333,-61.06666666666667,Pampeana
azul_aero,temperatura_c,dic,20.3,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
azul_aero,temperatura_maxima_c,dic,28.1,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
azul_aero,temperatura_minima_c,dic,12.5,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
azul_aero,humedad_relativa_porcentaje,dic,63.5,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
azul_aero,velocidad_viento_kmh,dic,,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
azul_aero,nubosidad_octavos,dic,3.2,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
azul_aero,precipitacion_mm,dic,75.4,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
azul_aero,frecuencia_dias_precipitacion_gt_1mm,dic,5.9,BUENOS AIRES,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,Pampeana
olavarria_aero,temperatura_c,dic,20.3,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
olavarria_aero,temperatura_maxima_c,dic,27.7,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
olavarria_aero,temperatura_minima_c,dic,12.5,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
olavarria_aero,humedad_relativa_porcentaje,dic,64.9,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
olavarria_aero,velocidad_viento_kmh,dic,,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
olavarria_aero,nubosidad_octavos,dic,3.7,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
olavarria_aero,precipitacion_mm,dic,84.0,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
olavarria_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.0,BUENOS AIRES,166.0,87643.0,SAZF,-36.88333333333333,-60.21666666666667,Pampeana
tandil_aero,temperatura_c,dic,19.5,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
tandil_aero,temperatura_maxima_c,dic,27.0,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
tandil_aero,temperatura_minima_c,dic,11.6,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
tandil_aero,humedad_relativa_porcentaje,dic,64.6,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
tandil_aero,velocidad_viento_kmh,dic,15.2,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
tandil_aero,nubosidad_octavos,dic,3.3,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
tandil_aero,precipitacion_mm,dic,74.0,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
tandil_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.1,BUENOS AIRES,175.0,87645.0,SAZT,-37.233333333333334,-59.21666666666667,Pampeana
dolores_aero,temperatura_c,dic,20.5,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
dolores_aero,temperatura_maxima_c,dic,27.3,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
dolores_aero,temperatura_minima_c,dic,13.9,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
dolores_aero,humedad_relativa_porcentaje,dic,71.1,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
dolores_aero,velocidad_viento_kmh,dic,,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
dolores_aero,nubosidad_octavos,dic,3.2,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
dolores_aero,precipitacion_mm,dic,81.8,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
dolores_aero,frecuencia_dias_precipitacion_gt_1mm,dic,6.5,BUENOS AIRES,9.0,87648.0,SAZD,-36.31666666666667,-57.71666666666667,Pampeana
pigue_aero,temperatura_c,dic,20.3,BUENOS AIRES,304.0,87679.0,SAZE,-37.6,-62.38333333333333,Pampeana
