estacion,provincia,region,oaci,latitud,longitud,altura,nro,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total
estacion_virtual_793,Buenos Aires,Pampeana,VIRTUAL,-37.5,-58.0,46.0,,3.6500000000000004,0.16299313954593314,10.0,8.391666666666667,6.35,1.3677840960229557,100.7,24.1862,0.11652427426205042,85.7,75.20765,61.5138,8.763516835204296,902.4918,1.4931,0.1210776357231047,5.1432,4.40955,3.6501,0.5338978886028164,52.9146,61.740700000000004,0.2263628875276007,115.0643,81.30085833333332,53.3236,18.40349705080573,975.6102999999999,15.515700000000002,0.3913880502141577,22.2021,14.262450000000001,6.6864,5.582152496776914,171.1494,18.2755,0.30962030850409056,30.3985,21.017783333333334,12.123,6.5075325597388,252.2134,11.9245,0.5158741580501662,14.5219,8.43455,2.5974,4.351166379782029,101.2146
estacion_virtual_794,Neuquén,Patagonia,VIRTUAL,-37.0,-71.0,1912.0,,11.0,0.5606321451901327,13.2,6.825,2.2,3.826314390922656,81.9,30.4587,0.1781921124156794,77.5051,62.624950000000005,47.0464,11.159272130426302,751.4994,3.5208000000000004,0.39030430491665696,5.173,3.6034333333333333,1.6522,1.4064355424801789,43.2412,76.2424,0.5810407894369888,91.0693,43.635225,14.8269,25.35384558126063,523.6227,14.609,0.6833053058582356,15.2992,7.6548083333333325,0.6902,5.230571149494503,91.8577,18.2894,0.4522933153855108,23.6456,14.608108333333334,5.3562,6.6071497495940426,175.2973,10.1349,1.933557878167384,7.3158,1.8649333333333333,-2.8191,3.6059565389236266,22.3792
estacion_virtual_795,Neuquén,Patagonia,VIRTUAL,-37.0,-70.5,1392.0,,6.8500000000000005,0.3663983033695235,10.65,6.583333333333333,3.8,2.412122163849363,79.0,27.689000000000007,0.18525856465911944,66.9218,52.864891666666665,39.2328,9.793673951026511,634.3787,3.5208000000000004,0.39030430491665696,5.173,3.6034333333333333,1.6522,1.4064355424801789,43.2412,41.8562,0.40484051288132744,57.4803,32.5603,15.6241,13.181728551569885,390.7236,15.669799999999999,0.6994916464170202,16.147,7.999175,0.4772,5.595356090727868,95.9901,18.7419,0.42819777847347357,24.9492,15.710066666666668,6.2073,6.727015646336835,188.5208,11.1967,2.7944276208135093,7.4776,1.4266499999999998,-3.7191,3.9866701652335923,17.119799999999998
estacion_virtual_796,Neuquén,Patagonia,VIRTUAL,-37.0,-70.0,1150.0,,5.250000000000001,0.3084075649145444,9.05,5.983333333333333,3.8,1.8453052634053573,71.8,26.470399999999998,0.18831098326071033,62.9381,49.77950833333333,36.4677,9.374028160484723,597.3541,2.2205,0.2710070713047707,4.391,3.346975,2.1705,0.9070538924802849,40.1637,31.7335,0.3427470527745227,47.4503,29.103641666666665,15.7168,9.975187406255797,349.2437,16.0724,0.6634815910181555,17.0281,8.659258333333334,0.9557,5.745258496037222,103.9111,19.2181,0.4144260620641089,26.08,16.581591666666665,6.8619,6.8718437371717105,198.9791,11.434000000000001,2.110496047275952,8.1463,1.9349249999999998,-3.2877,4.083651564275421,23.219099999999997
estacion_virtual_797,Mendoza,Cuyo,VIRTUAL,-37.0,-69.5,1161.0,,2.75,0.17602754968851422,6.7,5.1499999999999995,3.95,0.9065418808958481,61.8,25.4628,0.20589502110234792,57.1653,44.7409,31.7025,9.211928549638039,536.8908,2.2205,0.2710070713047707,4.391,3.346975,2.1705,0.9070538924802849,40.1637,14.046599999999998,0.20466634316129712,30.3189,24.192841666666666,16.2723,4.951460434596927,290.3141,17.107100000000003,0.4837448145089545,21.5771,12.729,4.47,6.1575877438844815,152.748,18.8917,0.3218165140159933,30.5003,21.06165,11.6086,6.777986782424946,252.7398,13.1274,0.8353524349023258,12.6827,5.6688583333333336,-0.4447,4.735494611866341,68.0263
estacion_virtual_798,Mendoza,Cuyo,VIRTUAL,-37.0,-69.0,225.0,,2.05,0.14276049307287406,5.3,4.0874999999999995,3.25,0.5835335154353726,49.05,26.0683,0.20708842417560247,58.9863,46.44049166666667,32.918,9.617288237190198,557.2859,2.0599,0.23719612928880487,4.3812,3.409425,2.3213,0.8087024131004836,40.9131,13.538599999999999,0.184507618935851,29.5579,21.55065,16.0193,3.976259118019897,258.6078,17.3253,0.468055922707602,22.3083,13.366191666666666,4.983,6.256125173628327,160.3943,18.641800000000003,0.3128459475900712,30.8453,21.465558333333334,12.2035,6.715412937341617,257.5867,13.7521,0.7765116799609686,13.6308,6.366225,-0.1213,4.943448069759517,76.3947
estacion_virtual_799,Mendoza,Cuyo,VIRTUAL,-37.0,-68.5,429.0,,2.05,0.14276049307287406,5.3,4.0874999999999995,3.25,0.5835335154353726,49.05,26.0683,0.20708842417560247,58.9863,46.44049166666667,32.918,9.617288237190198,557.2859,2.0599,0.23719612928880487,4.3812,3.409425,2.3213,0.8087024131004836,40.9131,13.538599999999999,0.184507618935851,29.5579,21.55065,16.0193,3.976259118019897,258.6078,17.3253,0.468055922707602,22.3083,13.366191666666666,4.983,6.256125173628327,160.3943,18.641800000000003,0.3128459475900712,30.8453,21.465558333333334,12.2035,6.715412937341617,257.5867,13.7521,0.7765116799609686,13.6308,6.366225,-0.1213,4.943448069759517,76.3947
estacion_virtual_8,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-80.0,-49.0,112.0,,2.6000000000000005,0.24562315928378356,4.4,2.891666666666667,1.8,0.7102603022622742,34.7,3.0853000000000037,0.009886238684960578,93.0331,91.89375,89.9478,0.9084835461560961,1102.725,1.7741999999999996,0.11089554061748187,6.6677,5.451577777777778,4.8935,0.6045556648849171,49.0642,7.2308,0.17812454244381098,15.2932,10.991508333333334,8.0624,1.9578573926423355,131.8981,24.069699999999997,-0.3432310268955118,-11.0899,-25.4118,-35.1596,8.722118209263368,-304.9416,22.796400000000006,-0.35931695403108604,-9.4081,-23.062625,-32.2045,8.286792166961176,-276.7515,24.857300000000002,-0.31833652083662634,-13.223,-28.08095,-38.0803,8.939191924787263,-336.9714
estacion_virtual_80,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-78.0,-45.0,570.0,,3.2,0.1354930579852105,9.5,7.358333333333333,6.3,0.9970030850078405,88.3,7.7398000000000025,0.02683921600276576,98.696,96.09979166666666,90.9562,2.5792430663624555,1153.1975,1.5587,0.09274361596738953,7.26,6.1542111111111115,5.7013,0.5707637918711306,55.3879,12.711800000000004,0.15399849662580908,34.7062,27.222341666666665,21.9944,4.192199691300789,326.6681,25.017399999999995,-0.4154758464961298,-7.4611,-22.497083333333332,-32.4785,9.34699474161064,-269.965,23.5028,-0.4428967184322276,-5.7877,-19.990925,-29.2905,8.85391508092478,-239.8911,25.842099999999995,-0.37914695716233277,-9.6529,-25.267174999999998,-35.495,9.579972517338165,-303.2061
estacion_virtual_800,La Pampa,Pampeana,VIRTUAL,-37.0,-68.0,310.0,,2.05,0.15098284613592017,5.6,4.220833333333333,3.55,0.6372734297320297,50.65,28.4159,0.22514465889102786,60.8156,47.006341666666664,32.3997,10.583226760256776,564.0761,2.2864999999999998,0.2539232831251385,4.5626,3.436125,2.2761,0.8725121412283665,41.2335,13.209599999999998,0.191188866921447,29.8146,21.664508333333334,16.605,4.142012800660246,259.9741,18.026799999999998,0.4421723054889315,23.9868,14.72595,5.96,6.51140726201473,176.7114,19.133999999999997,0.3068087552923189,32.0941,22.46428333333333,12.9601,6.892238808033984,269.5714,14.675899999999999,0.6641584892465753,15.6481,7.951325,0.9722,5.280939999508525,95.4159
estacion_virtual_801,La Pampa,Pampeana,VIRTUAL,-37.0,-67.5,364.0,,3.6,0.20252936563842155,7.45,5.404166666666666,3.85,1.094502446804303,64.85,29.9651,0.2357701485731565,62.3292,47.50295,32.3641,11.199777579163225,570.0354,2.2864999999999998,0.2539232831251385,4.5626,3.436125,2.2761,0.8725121412283665,41.2335,20.0484,0.25010984332154385,34.9439,24.784975,14.8955,6.19896621397838,297.4197,18.6425,0.4236711403608099,25.4227,15.922825000000001,6.7802,6.746041425515613,191.0739,19.774900000000002,0.3041403212972181,33.3053,23.44626666666667,13.5304,7.130955077220255,281.3552,15.4007,0.5977181125332203,17.3428,9.304316666666667,1.9421,5.561358596411384,111.6518
estacion_virtual_802,La Pampa,Pampeana,VIRTUAL,-37.0,-67.0,301.0,,4.5,0.2721967970485166,7.75,5.795833333333333,3.25,1.577607269560361,69.55,32.3695,0.23880786393212208,66.611,50.307050000000004,34.2415,12.013719151226463,603.6846,2.2478,0.2510276882740952,4.6587,3.526408333333333,2.4109,0.8852261318271716,42.3169,33.1947,0.3578386029823884,47.2658,32.638466666666666,14.0711,11.679303315487251,391.6616,19.1016,0.42112942463078373,26.0807,16.407858333333333,6.9791,6.9098319393400764,196.8943,20.1235,0.30231192622501896,34.0355,24.034633333333332,13.912,7.265956299112048,288.4156,15.972299999999999,0.598971786063642,17.8922,9.610758333333333,1.9199,5.756573084342698,115.3291
estacion_virtual_803,La Pampa,Pampeana,VIRTUAL,-37.0,-66.5,288.0,,5.4,0.32470008702885267,8.05,5.733333333333333,2.65,1.8616138322987554,68.8,31.211399999999998,0.2270252016322136,67.0512,51.30596666666667,35.8398,11.64774742743563,615.6716,2.2478,0.2510276882740952,4.6587,3.526408333333333,2.4109,0.8852261318271716,42.3169,51.316100000000006,0.4581854848130728,63.2826,41.7942,11.9665,19.149495789374527,501.5304,18.872799999999998,0.41654753618711976,25.8738,16.359825,7.001,6.814644796202447,196.3179,19.8716,0.3013405068509484,33.6462,23.756283333333332,13.7746,7.158730460561404,285.0754,15.844999999999999,0.5927252516372225,17.767,9.615666666666668,1.922,5.6994484446596525,115.388
estacion_virtual_804,La Pampa,Pampeana,VIRTUAL,-37.0,-66.0,246.0,,5.4,0.32470008702885267,8.05,5.733333333333333,2.65,1.8616138322987554,68.8,31.211399999999998,0.2270252016322136,67.0512,51.30596666666667,35.8398,11.64774742743563,615.6716,2.0696000000000003,0.21615855472479756,4.7095,3.6633416666666663,2.6399,0.7918626401297977,43.9601,51.316100000000006,0.4581854848130728,63.2826,41.7942,11.9665,19.149495789374527,501.5304,18.872799999999998,0.41654753618711976,25.8738,16.359825,7.001,6.814644796202447,196.3179,19.8716,0.3013405068509484,33.6462,23.756283333333332,13.7746,7.158730460561404,285.0754,15.844999999999999,0.5927252516372225,17.767,9.615666666666668,1.922,5.6994484446596525,115.388
estacion_virtual_805,La Pampa,Pampeana,VIRTUAL,-37.0,-65.5,313.0,,6.049999999999999,0.39041324040092756,8.2,5.483333333333333,2.15,2.1407659348650863,65.8,30.89580000000001,0.20800464201307167,70.2001,54.90868333333333,39.3043,11.421261020159115,658.9042,2.0696000000000003,0.21615855472479756,4.7095,3.6633416666666663,2.6399,0.7918626401297977,43.9601,70.5336,0.5096219316899009,82.9449,53.47314166666666,12.4113,27.25108574969439,641.6777,18.4405,0.4232512732682908,25.0147,15.678308333333334,6.5742,6.635863964776188,188.1397,19.660399999999996,0.306556809028662,32.9188,23.07626666666667,13.2584,7.074186673627812,276.9152,15.218900000000001,0.6003849970880342,16.94,9.095358333333333,1.7211,5.460716686472961,109.1443
estacion_virtual_806,La Pampa,Pampeana,VIRTUAL,-37.0,-65.0,255.0,,6.0,0.4126662707921751,8.0,5.383333333333333,2.0,2.221520091097876,64.6,30.241000000000007,0.19563723513490328,71.8726,57.10300833333333,41.6316,11.171474668218673,685.2361,1.7391999999999999,0.18098987895253565,4.6766,3.770075,2.9374,0.6823454178919808,45.240899999999996,79.4524,0.5174339393554647,92.2782,57.862716666666664,12.8258,29.940133426642436,694.3525999999999,18.288899999999998,0.4269419864151276,24.6759,15.401041666666666,6.387,6.575351322028814,184.8125,19.556199999999997,0.30741557618519394,32.6391,22.83599166666667,13.0829,7.020139535968621,274.0319,15.0259,0.6080169534434307,16.6208,8.856433333333333,1.5949,5.384861613708181,106.2772
estacion_virtual_807,La Pampa,Pampeana,VIRTUAL,-37.0,-63.5,170.0,,6.3999999999999995,0.40692371998106236,8.85,6.0625,2.45,2.4669750523851905,72.75,28.8643,0.17398848611024012,74.1793,60.411849999999994,45.315,10.51096632461891,724.9422,1.6221999999999999,0.16531886861817766,4.7581,3.886825,3.1359,0.6425655115168484,46.6419,80.8361,0.5019179397132639,96.8265,61.16890833333334,15.9904,30.70177244517617,734.0269000000001,18.1539,0.41475462878310154,24.9596,15.730941666666666,6.8057,6.524480871366958,188.7713,19.4081,0.30112527050211935,32.8425,23.06351666666667,13.4344,6.945007694980139,276.7622,15.0633,0.5840039500846318,17.0688,9.260433333333333,2.0055,5.4081296461620605,111.1252
estacion_virtual_808,Buenos Aires,Pampeana,VIRTUAL,-37.0,-63.0,215.0,,7.25,0.37572548833412495,10.35,7.270833333333333,3.1,2.7318374047627,87.25,26.782700000000006,0.15711972541581665,74.8139,62.047650000000004,48.0312,9.748909730696697,744.5718,1.5459,0.14235196981420867,4.7695,3.97095,3.2236,0.5652725545337319,47.6514,71.7632,0.46108903705870197,94.8549,62.4758,23.0917,28.806906461472053,749.7096,17.7436,0.4076548437188216,24.565,15.610475000000001,6.8214,6.363685746501572,187.3257,18.8618,0.29780938741338814,32.0372,22.615375,13.1754,6.735070974874053,271.3845,14.747100000000001,0.5668569066558995,16.9204,9.333,2.1733,5.29047550981951,111.99600000000001
estacion_virtual_809,Buenos Aires,Pampeana,VIRTUAL,-37.0,-62.5,283.0,,6.8999999999999995,0.33058749683878363,10.95,7.891666666666667,4.05,2.6088863292194007,94.7,26.4092,0.14527893104307651,77.5835,65.23235,51.1743,9.476886077427832,782.7882,1.5459,0.14235196981420867,4.7695,3.97095,3.2236,0.5652725545337319,47.6514,68.88229999999999,0.40979174821192904,97.2344,67.83200833333333,28.3521,27.796997279642806,813.9841,17.478699999999996,0.40750236012184204,24.1744,15.369733333333334,6.6957,6.26320260777668,184.4368,18.7129,0.3003709545594055,31.533,22.20674166666667,12.8201,6.67026019207079,266.4809,14.464799999999999,0.5633027033333943,16.6118,9.206016666666667,2.147,5.185774075265616,110.4722
estacion_virtual_81,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-78.0,-35.5,104.0,,2.1500000000000004,0.10360106751998456,8.05,6.941666666666666,5.9,0.7191640770345594,83.3,8.488199999999992,0.03313464945358009,92.5654,89.12675,84.0772,2.95318361818687,1069.521,2.3265000000000002,0.1290759744139039,7.2727,5.820777777777778,4.9462,0.7513225635134648,52.387,7.8095,0.10806870451928702,26.073,22.452083333333334,18.2635,2.426367559592409,269.425,19.5485,-0.427112642642588,-5.4233,-16.951641666666667,-24.9718,7.240260469380206,-203.4197,18.4373,-0.4661878719298106,-3.8045,-14.719258333333334,-22.2418,6.861939718801798,-176.6311,20.2707,-0.38054000873928623,-7.5308,-19.504275,-27.8015,7.422156978953442,-234.0513
estacion_virtual_810,Buenos Aires,Pampeana,VIRTUAL,-37.0,-61.5,306.0,,5.800000000000001,0.2864744688600352,10.4,7.908333333333334,4.6,2.2655355912347783,94.9,24.749800000000008,0.1267726676443036,80.6663,69.53358333333334,55.9165,8.814957850034155,834.403,1.2828000000000004,0.11936664712832466,4.82,4.1163083333333335,3.5372,0.49134992429638225,49.3957,71.7809,0.34905356501968127,107.3454,75.446775,35.5645,26.334965782987766,905.3613,16.7362,0.4111767499291588,23.0512,14.554016666666667,6.315,5.98427327141481,174.6482,18.1417,0.30038546339123084,30.6375,21.469841666666667,12.4958,6.449228337978023,257.6381,13.5399,0.5810246772004878,15.2934,8.352816666666667,1.7535,4.853192607464854,100.2338
estacion_virtual_811,Buenos Aires,Pampeana,VIRTUAL,-37.0,-61.0,192.0,,5.800000000000001,0.2864744688600352,10.4,7.908333333333334,4.6,2.2655355912347783,94.9,24.749800000000008,0.1267726676443036,80.6663,69.53358333333334,55.9165,8.814957850034155,834.403,1.3889,0.11728720510145794,4.8987,4.2054583333333335,3.5098,0.49324645408730217,50.4655,71.7809,0.34905356501968127,107.3454,75.446775,35.5645,26.334965782987766,905.3613,16.7362,0.4111767499291588,23.0512,14.554016666666667,6.315,5.98427327141481,174.6482,18.1417,0.30038546339123084,30.6375,21.469841666666667,12.4958,6.449228337978023,257.6381,13.5399,0.5810246772004878,15.2934,8.352816666666667,1.7535,4.853192607464854,100.2338
estacion_virtual_812,Buenos Aires,Pampeana,VIRTUAL,-37.0,-58.5,154.0,,5.300000000000001,0.22627387941952293,10.05,7.8,4.75,1.7649362594722788,93.6,24.263400000000004,0.11938574369186104,84.0797,73.82843333333334,59.8163,8.814062419104983,885.9412,1.1886,0.10549327543275737,4.9284,4.293125,3.7398,0.4528958180922565,51.5175,58.881,0.260786349591177,107.7064,78.92023333333333,48.8254,20.581319559883926,947.0427999999999,16.0327,0.3959017418852213,22.7397,14.513616666666666,6.707,5.745966119387712,174.1634,18.3901,0.3046136851136805,30.9285,21.46473333333333,12.5384,6.5384515206491205,257.5768,12.2593,0.5325411325701186,14.6334,8.399125,2.3741,4.472879540097997,100.7895
estacion_virtual_813,Buenos Aires,Pampeana,VIRTUAL,-37.0,-58.0,114.0,,3.7,0.18732587449373664,9.75,8.1875,6.05,1.5337305974174686,98.25,24.770899999999997,0.12035785129495039,85.5796,74.99671666666667,60.8087,9.026443672176194,899.9606,1.2570999999999999,0.11228545780131907,4.9367,4.302125,3.6796,0.48306607514349986,51.6255,58.474700000000006,0.22256063953854702,111.9898,81.30883333333334,53.5151,18.096145946799798,975.706,15.8705,0.3866555382537348,22.878,14.743916666666665,7.0075,5.70081703471821,176.927,18.4207,0.30393168729672865,31.0506,21.570091666666666,12.6299,6.555834355395106,258.8411,12.2283,0.5107853036708372,15.0099,8.790183333333333,2.7816,4.489896463238998,105.4822
estacion_virtual_814,Buenos Aires,Pampeana,VIRTUAL,-37.0,-57.5,0.0,,3.4000000000000004,0.16311971549195048,9.55,8.133333333333333,6.15,1.3267070193345305,97.6,23.8386,0.11374651420342974,86.077,75.75364166666667,62.2384,8.616712677799027,909.0437,1.2570999999999999,0.11228545780131907,4.9367,4.302125,3.6796,0.48306607514349986,51.6255,57.7566,0.209384540305239,113.1768,82.10960833333333,55.4202,17.19248259551822,985.3153,15.485299999999999,0.37287030755525596,22.8354,14.924991666666665,7.3501,5.565086233009632,179.0999,18.0293,0.29693725155965217,30.8363,21.54880833333333,12.807,6.3986439208857275,258.5857,12.3291,0.4912663791857259,15.4735,9.197825,3.1444,4.518582184133949,110.3739
estacion_virtual_815,Buenos Aires,Pampeana,VIRTUAL,-37.0,-57.0,0.0,,3.1500000000000004,0.13834905293739624,10.05,8.741666666666667,6.9,1.209401304427739,104.9,16.387500000000003,0.07340978856813074,86.0305,78.66329166666667,69.643,5.774655609323201,943.9595,1.0769000000000002,0.09760686975179143,5.1138,4.5604249999999995,4.0369,0.4451288089878134,54.7251,51.0183,0.1765458644133028,113.3576,86.7507,62.3393,15.315477319959108,1041.0084,13.340699999999998,0.3211604689012935,21.8007,15.116774999999999,8.46,4.854910547275351,181.4013,14.690299999999999,0.2754645320163757,26.5249,19.095591666666667,11.8346,5.260158222034137,229.1471,12.089599999999999,0.3803843058672526,17.7429,11.600841666666668,5.6533,4.412778104850902,139.2101
estacion_virtual_816,Neuquén,Patagonia,VIRTUAL,-36.5,-71.0,2020.0,,8.9,0.5449635125143627,11.15,5.945833333333333,2.25,3.240262218158315,71.35,30.375699999999995,0.1935592426336533,73.3962,58.6774,43.0205,11.357553103711927,704.1288,3.5208000000000004,0.39030430491665696,5.173,3.6034333333333333,1.6522,1.4064355424801789,43.2412,67.6788,0.5793774863809713,80.942,38.77405833333333,13.2632,22.46481645395582,465.28869999999995,14.5352,0.5427001258633247,17.246,9.595008333333334,2.7108,5.20721223015965,115.1401,17.7544,0.38704416588790974,25.4674,16.584216666666666,7.713,6.418824306654371,199.0106,10.3727,0.9987760095688997,9.3196,3.7044833333333336,-1.0531,3.699949081181163,44.4538
estacion_virtual_817,Neuquén,Patagonia,VIRTUAL,-36.5,-70.5,1936.0,,5.5,0.33988274345262914,9.0,5.929166666666667,3.5,2.0152214330545473,71.15,27.9966,0.16870144082014654,73.1366,58.81445,45.14,9.922082456044468,705.7734,3.5208000000000004,0.39030430491665696,5.173,3.6034333333333333,1.6522,1.4064355424801789,43.2412,37.0184,0.3727564352015461,52.1993,30.58050833333333,15.1809,11.399081272984507,366.9661,15.2492,1.1148289772567093,12.7048,4.840266666666667,-2.5444,5.396069537649742,58.083200000000005,18.7105,0.5688069690357732,21.1206,11.869358333333333,2.4101,6.75137373798283,142.4323,11.221,-3.2760840817960113,4.5829,-1.1737,-6.6381,3.8451398868039783,-14.084399999999999
estacion_virtual_818,Mendoza,Cuyo,VIRTUAL,-36.5,-70.0,2914.0,,5.6,0.34541826758731253,9.1,5.866666666666667,3.5,2.0264538365122338,70.4,27.279099999999993,0.1861122079569861,65.3577,51.33359166666667,38.0786,9.553808087445676,616.0031,2.2205,0.2710070713047707,4.391,3.346975,2.1705,0.9070538924802849,40.1637,37.2727,0.3780888525589103,52.3138,30.392833333333332,15.0411,11.4911914810142,364.714,16.4585,0.8829928375739758,15.102,6.635833333333333,-1.3565,5.859393304667974,79.63,19.7658,0.48872975076448605,24.2416,14.544325,4.4758,7.108244332287684,174.5319,12.0784,-20.066359995936544,6.1159,-0.20981666666666668,-5.9625,4.210256766480753,-2.5178000000000003
estacion_virtual_819,Mendoza,Cuyo,VIRTUAL,-36.5,-69.5,1413.0,,1.9500000000000002,0.13584834828266654,5.65,4.654166666666667,3.7,0.6322608542989105,55.85,25.6126,0.19656267009486686,59.5191,47.425275,33.9065,9.322038683983337,569.1033,2.2205,0.2710070713047707,4.391,3.346975,2.1705,0.9070538924802849,40.1637,17.4484,0.2134765365939659,35.8855,25.997583333333335,18.4371,5.5498740498130115,311.971,16.9485,0.5824027757979694,19.3055,10.472299999999999,2.357,6.099096588989075,125.6676,19.048099999999998,0.3617238025797427,28.444,18.90095833333333,9.3959,6.836926520734608,226.8115,12.731300000000001,1.353613803384278,10.3731,3.405075,-2.3582,4.60915652155872,40.8609
estacion_virtual_82,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-76.5,-73.5,297.0,,4.25,0.11939777626880375,12.6,9.904166666666667,8.35,1.1825354757956106,118.85,2.3401000000000067,0.009057022976321421,95.3279,94.08095833333333,92.9878,0.8520934012593382,1128.9714999999999,1.7534,0.10568149718376262,7.0906,5.977666666666667,5.3372,0.631728762998805,53.799,15.019500000000004,0.12467132762813085,42.6953,33.35098333333333,27.6758,4.157911369870331,400.2118,24.523200000000003,-0.342720290583701,-11.3548,-26.566666666666666,-35.878,9.104935719840324,-318.8,23.3619,-0.36117461028186376,-9.4371,-24.043558333333333,-32.799,8.683922810830925,-288.5227,24.986599999999996,-0.31673015119619463,-13.7231,-29.234750000000002,-38.7097,9.259526787682951,-350.817
estacion_virtual_820,Mendoza,Cuyo,VIRTUAL,-36.5,-69.0,1458.0,,3.0999999999999996,0.18943627442259606,6.6,4.545833333333333,3.5,0.861145730812718,54.55,21.9938,0.17948686894949278,55.4412,45.60245833333334,33.4474,8.185042462649706,547.2295,2.0599,0.23719612928880487,4.3812,3.409425,2.3213,0.8087024131004836,40.9131,21.8737,0.21886981832718627,39.753,25.252816666666664,17.8793,5.527079396083074,303.0338,16.717399999999998,0.47567858993897794,21.3285,12.669866666666666,4.6111,6.026784310714858,152.0384,18.0224,0.30908067743917395,30.041,20.956658333333333,12.0186,6.477298154527976,251.4799,13.0837,0.8242947686186427,12.6885,5.7129,-0.3952,4.709113583641444,68.5548
estacion_virtual_821,Mendoza,Cuyo,VIRTUAL,-36.5,-68.5,1203.0,,3.0999999999999996,0.18943627442259606,6.6,4.545833333333333,3.5,0.861145730812718,54.55,21.9938,0.17948686894949278,55.4412,45.60245833333334,33.4474,8.185042462649706,547.2295,2.0599,0.23719612928880487,4.3812,3.409425,2.3213,0.8087024131004836,40.9131,21.8737,0.21886981832718627,39.753,25.252816666666664,17.8793,5.527079396083074,303.0338,16.717399999999998,0.47567858993897794,21.3285,12.669866666666666,4.6111,6.026784310714858,152.0384,18.0224,0.30908067743917395,30.041,20.956658333333333,12.0186,6.477298154527976,251.4799,13.0837,0.8242947686186427,12.6885,5.7129,-0.3952,4.709113583641444,68.5548
estacion_virtual_822,La Pampa,Pampeana,VIRTUAL,-36.5,-68.0,796.0,,3.4,0.2034745968624621,6.8,4.616666666666666,3.4,0.9393743888483667,55.4,25.069000000000003,0.19953562394717878,58.5013,46.850091666666664,33.4323,9.348262272690853,562.2011,2.2864999999999998,0.2539232831251385,4.5626,3.436125,2.2761,0.8725121412283665,41.2335,21.466799999999996,0.21829051167827845,39.4646,25.19605833333333,17.9978,5.500060465859084,302.35269999999997,17.5543,0.4345097382895603,23.5883,14.5675,6.034,6.32972061253317,174.81,18.310000000000002,0.29564565342344284,31.6092,22.358275000000003,13.2992,6.610126821796028,268.2993,14.466,0.661211309617921,15.3935,7.822233333333333,0.9275,5.1721491464702884,93.8668
estacion_virtual_823,La Pampa,Pampeana,VIRTUAL,-36.5,-67.5,553.0,,5.15,0.2775608646657179,8.75,6.254166666666666,3.6,1.7359119077635106,75.05,27.2954,0.21259057260323713,61.3299,48.218741666666666,34.0345,10.250849901124235,578.6249,2.2864999999999998,0.2539232831251385,4.5626,3.436125,2.2761,0.8725121412283665,41.2335,33.5788,0.3367606365230928,49.4831,30.562641666666668,15.9043,10.292294661493864,366.7517,18.3176,0.4169577628092443,25.2031,15.879683333333332,6.8855,6.621157236785909,190.5562,19.2767,0.2971881322099829,33.0617,23.424108333333333,13.785,6.961367004267629,281.0893,15.1979,0.586846639249291,17.2284,9.310975000000001,2.0305,5.464114386884168,111.7317
