latitud,longitud,altura,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total
-47.5,-68.0,284.0,2.35,0.1857,5.8,4.6333,3.45,0.8606,55.6,42.3983,0.2624,81.5033,59.0169,39.105,15.4837,708.2032,0.5485,0.0387,4.7752,4.4765,4.2267,0.1731,53.7178,17.2094,0.2349,29.338,19.7746,12.1286,4.6443,237.2946,16.5345,0.6503,17.3305,9.2442,0.796,6.0119,110.9305,19.1118,0.4449,24.6395,15.5785,5.5277,6.9308,186.9422,12.1854,1.2328,9.7544,3.5803,-2.431,4.4138,42.9638
-47.5,-67.5,177.0,2.15,0.1608,5.55,4.5333,3.4,0.7291,54.4,43.6486,0.2681,82.3333,59.1647,38.6847,15.8647,709.977,0.5485,0.0387,4.7752,4.4765,4.2267,0.1731,53.7178,18.4907,0.2555,30.7233,19.4339,12.2326,4.9654,233.2074,16.8286,0.6239,18.0261,9.7901,1.1975,6.1076,117.4806,19.2023,0.4324,25.2056,16.094,6.0033,6.9597,193.1285,12.7666,1.092,10.7127,4.2313,-2.0539,4.6205,50.7759
-47.5,-67.0,132.0,2.15,0.182,5.5,4.3333,3.35,0.7887,52.0,43.1429,0.2595,83.0389,60.2865,39.896,15.6463,723.438,0.5485,0.0387,4.7752,4.4765,4.2267,0.1731,53.7178,19.3898,0.2759,31.6013,19.2044,12.2115,5.2975,230.4522,16.471,0.6018,18.0494,9.935,1.5784,5.9784,119.2197,18.8103,0.4251,25.0595,16.0557,6.2492,6.825,192.6682,12.5968,1.0163,10.9093,4.5014,-1.6875,4.5749,54.0169
-47.5,-66.5,137.0,2.1,0.1869,5.5,4.2917,3.4,0.8019,51.5,39.7795,0.2291,83.5814,62.7655,43.8019,14.3766,753.1858,0.5485,0.0387,4.7752,4.4765,4.2267,0.1731,53.7178,21.7855,0.2907,35.0816,21.0078,13.2961,6.1068,252.0937,15.3746,0.5581,17.6078,9.9946,2.2332,5.5778,119.9348,17.5377,0.4069,24.1386,15.6325,6.6009,6.3602,187.5904,12.017,0.8829,11.0666,4.9632,-0.9504,4.382,59.5586
-47.0,-71.5,1082.0,6.55,0.2711,11.45,7.8292,4.9,2.1224,93.95,28.0661,0.138,92.2167,77.646,64.1506,10.7125,931.7525,1.0697,0.0886,4.9937,4.5578,3.924,0.4039,54.694,28.3657,0.2733,47.198,32.6232,18.8323,8.9175,391.4784,13.1043,1.5823,9.3279,2.991,-3.7764,4.7327,35.8915,16.3085,0.7638,15.7974,7.8518,-0.5111,5.9971,94.2214,10.1997,-2.5077,3.3239,-1.4062,-6.8758,3.5262,-16.8739
-47.0,-70.5,303.0,5.85,0.3949,8.1,5.2208,2.25,2.0617,62.65,35.5185,0.1896,88.9052,70.3672,53.3867,13.341,844.4062,1.0697,0.0886,4.9937,4.5578,3.924,0.4039,54.694,24.7142,0.3645,34.4383,21.5508,9.7241,7.8561,258.6095,14.4755,1.0325,12.0845,5.1166,-2.391,5.283,61.3998,17.6603,0.598,19.2259,10.8832,1.5656,6.5084,130.5989,10.5377,-48.4528,4.9749,-0.0759,-5.5628,3.6776,-0.9108
-47.0,-68.0,100.0,3.25,0.2739,5.9,4.0833,2.65,1.1183,49.0,43.3147,0.2682,82.1306,59.2442,38.8159,15.8899,710.9308,0.7509,0.0587,4.8293,4.5271,4.0784,0.2659,54.3252,19.6935,0.2943,29.0224,19.2953,9.3289,5.6791,231.544,16.9871,0.6381,17.9554,9.654,0.9683,6.16,115.848,19.3337,0.4338,25.3345,16.1424,6.0008,7.0032,193.709,12.6685,1.1872,10.3151,3.8672,-2.3534,4.591,46.4064
-47.0,-67.5,109.0,2.95,0.2253,6.0,4.3,3.05,0.9688,51.6,41.7685,0.2516,82.8948,60.6823,41.1263,15.2648,728.1877,0.7509,0.0587,4.8293,4.5271,4.0784,0.2659,54.3252,21.5038,0.2931,32.1379,20.8275,10.6341,6.1042,249.9299,16.4212,0.5939,18.0453,10.0086,1.6241,5.9437,120.1027,18.4993,0.416,24.9201,16.0909,6.4208,6.6936,193.0914,12.6909,0.9954,11.0635,4.6198,-1.6274,4.5985,55.4371
-47.0,-67.0,125.0,2.55,0.2131,5.65,4.2583,3.1,0.9073,51.1,36.7943,0.21,83.1921,63.8083,46.3978,13.4016,765.6991,0.7509,0.0587,4.8293,4.5271,4.0784,0.2659,54.3252,25.2813,0.3606,37.1407,22.8884,11.8594,8.253,274.6605,14.8243,0.5171,17.6833,10.3578,2.859,5.3558,124.2933,16.587,0.3887,23.4708,15.4165,6.8838,5.9919,184.9985,11.9261,0.7539,11.7896,5.7558,-0.1365,4.339,69.0694
-46.5,-71.5,206.0,5.85,0.3789,8.8,5.4083,2.95,2.0493,64.9,31.6511,0.1744,85.8395,69.0042,54.1884,12.0377,828.0508,1.0697,0.0886,4.9937,4.5578,3.924,0.4039,54.694,26.2438,0.384,37.4001,22.5962,11.1563,8.6759,271.1543,14.6171,0.7343,14.0634,7.1579,-0.5537,5.2557,85.8948,16.9536,0.5036,20.2475,12.1651,3.2939,6.1261,145.9813,11.5852,1.5204,8.0452,2.6612,-3.54,4.0461,31.9342
-46.5,-70.0,413.0,4.9,0.4172,7.4,4.5833,2.5,1.9121,55.0,40.2424,0.2317,86.1702,65.1304,45.9278,15.088,781.5654,0.6232,0.0534,4.5962,4.3638,3.973,0.2331,52.366,23.0113,0.3989,31.9411,19.612,8.9298,7.8225,235.3435,15.7807,0.7236,15.5586,7.9431,-0.2221,5.7474,95.3171,18.494,0.4756,22.915,14.2163,4.421,6.7608,170.5957,11.453,1.7056,8.1012,2.4148,-3.3518,4.1187,28.9774
-46.5,-68.5,285.0,3.85,0.3509,5.7,3.825,1.85,1.3422,45.9,43.2479,0.2601,84.2844,61.4083,41.0365,15.9748,736.8996,0.6232,0.0534,4.5962,4.3638,3.973,0.2331,52.366,20.9002,0.3473,28.8851,18.9118,7.9849,6.5675,226.9415,16.7018,0.6638,17.2358,9.1205,0.534,6.0538,109.4464,19.2467,0.4509,24.605,15.4994,5.3583,6.9882,185.9934,12.3126,1.2999,9.6094,3.4195,-2.7032,4.445,41.0339
-46.5,-68.0,324.0,3.8,0.3199,5.7,3.8625,1.9,1.2357,46.35,41.2593,0.25,82.5467,60.4871,41.2874,15.12,725.8456,0.7509,0.0587,4.8293,4.5271,4.0784,0.2659,54.3252,22.2229,0.3383,31.0668,21.0624,8.8439,7.1264,252.7485,16.3696,0.5986,17.8479,9.8834,1.4783,5.9161,118.6009,18.5898,0.4208,24.8416,16.0021,6.2518,6.7333,192.0249,12.4208,1.0273,10.6119,4.371,-1.8089,4.4904,52.4526
-46.5,-67.5,36.0,3.6,0.28,6.5,4.3417,2.9,1.2158,52.1,34.1606,0.1982,81.2935,63.0131,47.1329,12.4891,756.1571,0.7509,0.0587,4.8293,4.5271,4.0784,0.2659,54.3252,27.5086,0.3493,38.0265,24.7349,10.5179,8.6397,296.8188,14.4491,0.4791,17.9722,10.8833,3.5231,5.2139,130.5999,15.8846,0.3655,23.358,15.6818,7.4734,5.731,188.1819,11.7816,0.6605,12.4199,6.4815,0.6383,4.2812,77.7783
-46.0,-71.5,1638.0,7.7,0.2867,12.5,8.2375,4.8,2.3617,98.85,28.4454,0.1376,92.8292,78.1342,64.3838,10.7474,937.6103,1.1308,0.0922,4.9155,4.4483,3.7847,0.4102,53.38,41.4865,0.361,63.4402,37.3595,21.9537,13.4849,448.3144,12.9673,0.9102,11.4875,5.0691,-1.4798,4.614,60.8294,16.6974,0.5875,18.4254,10.1707,1.728,5.9749,122.049,9.3878,5.1345,5.174,0.626,-4.2138,3.2143,7.5122
-46.0,-71.0,1213.0,7.7,0.2867,12.5,8.2375,4.8,2.3617,98.85,28.4454,0.1376,92.8292,78.1342,64.3838,10.7474,937.6103,1.1308,0.0922,4.9155,4.4483,3.7847,0.4102,53.38,41.4865,0.361,63.4402,37.3595,21.9537,13.4849,448.3144,12.9673,0.9102,11.4875,5.0691,-1.4798,4.614,60.8294,16.6974,0.5875,18.4254,10.1707,1.728,5.9749,122.049,9.3878,5.1345,5.174,0.626,-4.2138,3.2143,7.5122
-46.0,-70.5,379.0,6.6,0.3511,10.0,6.2833,3.4,2.2061,75.4,33.6942,0.1778,89.3,71.6463,55.6058,12.7386,859.7559,1.1308,0.0922,4.9155,4.4483,3.7847,0.4102,53.38,33.1364,0.4074,47.3445,27.1513,14.2081,11.0621,325.8151,14.0248,0.7775,13.4093,6.551,-0.6155,5.0931,78.6116,17.4238,0.5128,20.7248,12.3396,3.301,6.3275,148.075,9.9958,2.3426,6.4908,1.5071,-3.505,3.5304,18.0846
-46.0,-70.0,766.0,5.85,0.3661,9.2,5.7875,3.35,2.119,69.45,37.4511,0.2093,87.1475,67.3342,49.6964,14.0951,808.0104,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,28.6419,0.403,40.5455,23.6401,11.9036,9.5265,283.6809,15.0572,0.7061,15.0693,7.7885,0.0121,5.4992,93.4614,17.9691,0.4711,22.4435,13.9582,4.4744,6.5762,167.4984,10.785,1.6511,7.7285,2.3533,-3.0565,3.8855,28.2401
-46.0,-69.5,698.0,5.35,0.3774,8.35,5.2333,3.0,1.9752,62.8,39.7263,0.2291,86.1559,65.0521,46.4296,14.906,780.6252,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,26.1548,0.3876,36.7262,21.9867,10.5714,8.5217,263.8403,15.7876,0.6849,16.0416,8.3982,0.254,5.7521,100.7779,18.5282,0.4603,23.4496,14.6919,4.9214,6.7624,176.3029,11.4128,1.4772,8.4927,2.7991,-2.9201,4.1349,33.5891
-46.0,-69.0,369.0,4.25,0.3676,5.9,3.9208,1.65,1.4413,47.05,41.2399,0.2431,85.1775,63.2058,43.9376,15.3625,758.4701,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,23.101,0.377,31.9347,20.2298,8.8337,7.6263,242.7572,16.204,0.6658,16.7075,8.8432,0.5035,5.8879,106.1185,18.8611,0.4547,24.0535,15.1056,5.1924,6.8688,181.2668,11.8554,1.3292,9.1523,3.2299,-2.7031,4.2933,38.7591
-46.0,-68.5,258.0,4.25,0.3676,5.9,3.9208,1.65,1.4413,47.05,41.2399,0.2431,85.1775,63.2058,43.9376,15.3625,758.4701,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,23.101,0.377,31.9347,20.2298,8.8337,7.6263,242.7572,16.204,0.6658,16.7075,8.8432,0.5035,5.8879,106.1185,18.8611,0.4547,24.0535,15.1056,5.1924,6.8688,181.2668,11.8554,1.3292,9.1523,3.2299,-2.7031,4.2933,38.7591
-46.0,-68.0,135.0,4.25,0.3303,5.85,3.5792,1.6,1.1822,42.95,39.815,0.2396,82.6916,61.3991,42.8766,14.7114,736.7889,1.3602,0.1128,4.8526,4.2511,3.4924,0.4794,51.0126,25.3737,0.3813,34.1039,21.9928,8.7302,8.3861,263.9136,16.0889,0.6034,17.4856,9.6602,1.3967,5.8292,115.9228,18.4894,0.4295,24.4781,15.6554,5.9887,6.7233,187.8651,12.0306,1.0279,10.2177,4.2317,-1.8129,4.3497,50.7802
-45.5,-71.0,847.0,7.3,0.2448,13.6,9.7667,6.3,2.3912,117.2,25.9372,0.1229,92.0519,78.5738,66.1147,9.6564,942.8852,1.1308,0.0922,4.9155,4.4483,3.7847,0.4102,53.38,53.7489,0.3486,86.4966,49.8041,32.7477,17.3602,597.6488,12.6287,0.7982,11.8789,5.5966,-0.7498,4.4674,67.159,16.1564,0.5286,18.8003,10.8008,2.6439,5.7097,129.6101,9.0712,2.7001,5.6261,1.1549,-3.4451,3.1183,13.8586
-45.5,-70.5,579.0,7.8,0.3,12.95,8.4583,5.15,2.5373,101.5,32.1963,0.1655,89.5632,72.6605,57.3669,12.025,871.9255,1.1308,0.0922,4.9155,4.4483,3.7847,0.4102,53.38,48.1923,0.3847,72.2755,40.2605,24.0832,15.4873,483.1264,14.0753,0.7125,14.0003,7.1084,-0.075,5.0647,85.3005,17.3684,0.4781,21.4161,13.0307,4.0477,6.2299,156.3687,10.0268,1.821,6.9527,1.94,-3.0741,3.5327,23.2801
-45.5,-70.0,491.0,7.3,0.3258,11.65,7.3125,4.35,2.382,87.75,35.7477,0.1911,88.4886,69.6615,52.7409,13.3139,835.9379,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,38.2295,0.3919,56.47,31.6858,18.2405,12.4187,380.2297,14.7785,0.6929,14.928,7.7634,0.1495,5.3793,93.1611,17.861,0.4652,22.4213,13.9446,4.5603,6.487,167.3353,10.5522,1.6215,7.6198,2.3222,-2.9324,3.7654,27.8664
-45.5,-69.5,748.0,6.6,0.3334,10.2,6.4125,3.6,2.138,76.95,36.7242,0.2015,87.5155,68.0456,50.7913,13.7104,816.5467,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,32.7602,0.3886,47.2218,26.9399,14.4616,10.4686,323.2791,15.3205,0.6735,15.6579,8.2765,0.3374,5.5739,99.3178,18.0882,0.468,22.6477,14.1039,4.5595,6.6006,169.2465,11.256,1.3104,8.6221,3.0678,-2.6339,4.02,36.8132
-45.5,-69.0,260.0,4.1,0.3691,6.0,3.8667,1.9,1.4272,46.4,37.1295,0.2125,85.0976,65.2263,47.9681,13.8619,782.7155,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,24.4126,0.3921,33.9229,20.8281,9.5103,8.1666,249.9369,16.4743,0.6034,17.6469,9.8689,1.1726,5.9548,118.4266,18.349,0.4514,23.4186,14.7968,5.0696,6.6791,177.562,13.3929,0.9129,11.5884,5.25,-1.8045,4.7927,63.0
-45.5,-68.5,310.0,4.1,0.3691,6.0,3.8667,1.9,1.4272,46.4,37.1295,0.2125,85.0976,65.2263,47.9681,13.8619,782.7155,0.9734,0.079,4.683,4.3324,3.7096,0.3422,51.9892,24.4126,0.3921,33.9229,20.8281,9.5103,8.1666,249.9369,16.4743,0.6034,17.6469,9.8689,1.1726,5.9548,118.4266,18.349,0.4514,23.4186,14.7968,5.0696,6.6791,177.562,13.3929,0.9129,11.5884,5.25,-1.8045,4.7927,63.0
-45.5,-68.0,380.0,3.6,0.3453,5.0,3.25,1.4,1.1223,39.0,40.9534,0.2398,85.2,63.3962,44.2466,15.2019,760.7546,1.3602,0.1128,4.8526,4.2511,3.4924,0.4794,51.0126,24.0932,0.3983,32.8984,20.9637,8.8052,8.3492,251.5646,16.2571,0.6497,16.9965,9.0878,0.7394,5.9045,109.0539,18.6676,0.4494,23.9922,15.1375,5.3246,6.8024,181.6497,12.1411,1.2152,9.6959,3.6191,-2.4452,4.3978,43.4288
-45.0,-71.5,665.0,7.5,0.2096,15.35,11.8,7.85,2.4731,141.6,20.102,0.0937,92.9967,82.1243,72.8947,7.6929,985.4911,1.5809,0.1071,5.6072,4.9959,4.0263,0.535,59.951,64.9743,0.3135,109.8555,65.2473,44.8812,20.4571,782.9678,11.8639,0.9604,10.2299,4.3684,-1.634,4.1953,52.4212,15.01,0.5945,16.3927,9.0291,1.3827,5.3677,108.3495,8.9974,10.5225,4.6136,0.2891,-4.3838,3.0424,3.4696
-45.0,-71.0,893.0,7.5,0.2096,15.35,11.8,7.85,2.4731,141.6,20.102,0.0937,92.9967,82.1243,72.8947,7.6929,985.4911,1.3574,0.1171,4.7238,4.1951,3.3664,0.4912,50.3406,64.9743,0.3135,109.8555,65.2473,44.8812,20.4571,782.9678,11.8639,0.9604,10.2299,4.3684,-1.634,4.1953,52.4212,15.01,0.5945,16.3927,9.0291,1.3827,5.3677,108.3495,8.9974,10.5225,4.6136,0.2891,-4.3838,3.0424,3.4696
-45.0,-70.5,644.0,7.8,0.2507,14.35,10.2208,6.55,2.5626,122.65,28.1494,0.1428,89.4559,74.4507,61.3065,10.6304,893.4084,1.3574,0.1171,4.7238,4.1951,3.3664,0.4912,50.3406,59.2928,0.3499,93.7698,53.2792,34.477,18.6425,639.3502,13.5495,0.7335,13.2572,6.6179,-0.2923,4.8544,79.4144,16.892,0.4895,20.4919,12.3596,3.5999,6.0506,148.315,9.6991,2.1402,6.3822,1.5728,-3.3169,3.3661,18.8736
-45.0,-70.0,607.0,7.5,0.2879,13.05,8.6708,5.55,2.4966,104.05,33.5184,0.1752,89.1163,71.5997,55.5979,12.5414,859.1966,1.1244,0.0947,4.7222,4.31,3.5978,0.4082,51.7198,48.0232,0.3747,72.7315,40.5397,24.7083,15.1908,486.4762,14.5845,0.7014,14.6653,7.5181,0.0808,5.2732,90.2168,17.9047,0.47,22.3461,13.7368,4.4414,6.4561,164.8412,10.2525,1.7928,7.2032,2.0176,-3.0493,3.6172,24.2116
-45.0,-69.5,333.0,6.5,0.3118,10.65,6.9875,4.15,2.1789,83.85,34.2856,0.1849,87.5417,69.5031,53.2561,12.8494,834.0366,1.1244,0.0947,4.7222,4.31,3.5978,0.4082,51.7198,34.4273,0.3682,50.4599,29.3521,16.0326,10.8083,352.2253,14.656,0.7067,14.7217,7.5635,0.0657,5.3453,90.7622,17.8528,0.4867,21.9797,13.4135,4.1269,6.5279,160.9617,10.5298,1.5696,7.6397,2.3779,-2.8901,3.7324,28.5354
-45.0,-69.0,383.0,4.2,0.3758,5.95,3.875,1.75,1.4561,46.5,38.2802,0.2249,83.985,63.5042,45.7048,14.2811,762.0498,1.0992,0.0941,4.6468,4.2363,3.5476,0.3987,50.8352,25.2923,0.3867,35.3537,21.9767,10.0614,8.4989,263.7202,15.9047,0.627,16.9674,9.2329,1.0627,5.7892,110.7943,18.3982,0.4303,24.39,15.6362,5.9918,6.7279,187.6349,11.7348,1.2292,9.3109,3.4579,-2.4239,4.2503,41.4943
-45.0,-68.5,713.0,4.2,0.3758,5.95,3.875,1.75,1.4561,46.5,38.2802,0.2249,83.985,63.5042,45.7048,14.2811,762.0498,1.0992,0.0941,4.6468,4.2363,3.5476,0.3987,50.8352,25.2923,0.3867,35.3537,21.9767,10.0614,8.4989,263.7202,15.9047,0.627,16.9674,9.2329,1.0627,5.7892,110.7943,18.3982,0.4303,24.39,15.6362,5.9918,6.7279,187.6349,11.7348,1.2292,9.3109,3.4579,-2.4239,4.2503,41.4943
-45.0,-68.0,384.0,3.1,0.3126,4.8,3.2125,1.7,1.0041,38.55,40.7336,0.2443,83.5407,61.865,42.8071,15.1138,742.3803,1.1728,0.0942,4.6525,4.147,3.4797,0.3908,49.764,23.7845,0.3982,32.6628,20.5207,8.8783,8.1721,246.2481,16.4744,0.6179,17.7323,9.6861,1.2579,5.9847,116.233,18.7656,0.4267,25.0152,16.0603,6.2496,6.8537,192.7235,12.3388,1.1358,10.137,3.9341,-2.2018,4.4684,47.2089
-45.0,-67.5,0.0,2.75,0.303,4.5,3.1958,1.75,0.9682,38.35,42.0168,0.2551,82.8066,60.6505,40.7898,15.4708,727.8064,1.1728,0.0942,4.6525,4.147,3.4797,0.3908,49.764,23.4463,0.4007,32.1961,20.4444,8.7498,8.1922,245.3331,16.7082,0.6022,18.2762,10.0553,1.568,6.0554,120.6639,18.9251,0.422,25.4483,16.3542,6.5232,6.9012,196.2507,12.6354,1.0209,10.86,4.468,-1.7754,4.5615,53.6163
-78.5,-68.0,110.0,3.15,0.1675,7.15,5.3042,4.0,0.8887,63.65,2.2143,0.0067,95.3351,94.4243,93.1208,0.6356,1133.092,2.2178,0.1253,6.6979,5.3842,4.4801,0.6744,48.4579,11.871,0.1862,25.9119,18.6282,14.0409,3.4693,223.5388,30.7346,-0.3829,-11.171,-30.0082,-41.9056,11.4904,-360.0978,29.6006,-0.4041,-9.2879,-27.5166,-38.8885,11.1195,-330.1996,31.2127,-0.3528,-13.6368,-32.7573,-44.8495,11.5563,-393.0872
-45.0,-67.0,0.0,3.05,0.2907,4.8,3.4375,1.75,0.9991,41.25,37.4568,0.2255,80.4683,60.9267,43.0115,13.7393,731.1206,1.1489,0.0963,4.5468,4.0954,3.3979,0.3943,49.1446,24.8854,0.3981,33.8053,20.9754,8.9199,8.3494,251.7048,15.5329,0.5076,18.7806,11.0789,3.2477,5.6238,132.9468,17.3008,0.3799,24.9555,16.549,7.6547,6.287,198.5878,12.1627,0.7156,12.3463,6.1659,0.1836,4.4122,73.9908
-45.0,-66.5,0.0,3.05,0.2759,5.2,3.6958,2.15,1.0197,44.35,29.1873,0.1699,77.8126,62.7979,48.6253,10.672,753.575,1.1489,0.0963,4.5468,4.0954,3.3979,0.3943,49.1446,25.2691,0.398,34.5906,21.2693,9.3215,8.4656,255.2317,13.4975,0.4034,18.8949,12.1492,5.3974,4.9014,145.7901,14.8439,0.3287,23.6942,16.3756,8.8503,5.3821,196.5071,11.2211,0.4942,14.0302,8.3107,2.8091,4.1075,99.7284
-45.0,-66.0,0.0,3.05,0.2759,5.2,3.6958,2.15,1.0197,44.35,29.1873,0.1699,77.8126,62.7979,48.6253,10.672,753.575,1.6292,0.1298,4.9029,4.1476,3.2737,0.5384,49.7709,25.2691,0.398,34.5906,21.2693,9.3215,8.4656,255.2317,13.4975,0.4034,18.8949,12.1492,5.3974,4.9014,145.7901,14.8439,0.3287,23.6942,16.3756,8.8503,5.3821,196.5071,11.2211,0.4942,14.0302,8.3107,2.8091,4.1075,99.7284
-44.5,-71.0,1007.0,8.8,0.221,16.55,11.9125,7.75,2.6326,142.95,18.3766,0.0851,93.6055,83.3813,75.2289,7.096,1000.5754,1.3574,0.1171,4.7238,4.1951,3.3664,0.4912,50.3406,75.5282,0.3195,125.6457,73.5462,50.1175,23.4948,882.5542,11.6663,0.8817,10.389,4.6884,-1.2773,4.1339,56.2608,14.7712,0.5565,16.5522,9.4698,1.781,5.2703,113.6376,8.7304,5.1252,4.7692,0.5817,-3.9612,2.9813,6.9803
-44.5,-70.5,612.0,8.4,0.2624,14.95,10.275,6.55,2.6961,123.3,27.2519,0.1356,90.0827,75.4724,62.8308,10.2321,905.6689,1.3574,0.1171,4.7238,4.1951,3.3664,0.4912,50.3406,68.4221,0.3654,103.9411,57.6733,35.519,21.0718,692.0798,13.3876,0.7141,13.2614,6.7087,-0.1262,4.7908,80.5047,16.6206,0.4755,20.467,12.4564,3.8464,5.9235,149.4773,9.5383,1.9606,6.4223,1.7009,-3.116,3.3348,20.411
-44.5,-70.0,632.0,8.35,0.2918,14.15,9.2833,5.8,2.7085,111.4,30.7435,0.1576,89.5306,73.2172,58.7871,11.5414,878.6065,1.1244,0.0947,4.7222,4.31,3.5978,0.4082,51.7198,62.3202,0.3872,91.542,49.9559,29.2218,19.341,599.4705,14.1659,0.6964,14.2863,7.3344,0.1204,5.1074,88.013,17.7265,0.4714,22.093,13.531,4.3665,6.3786,162.3714,9.92,1.829,6.8612,1.9,-3.0588,3.4752,22.8002
-44.5,-69.5,1289.0,7.8,0.3044,12.55,8.1208,4.75,2.4719,97.45,33.7823,0.1822,87.6238,69.757,53.8415,12.7107,837.0842,1.1244,0.0947,4.7222,4.31,3.5978,0.4082,51.7198,44.9055,0.3864,65.705,36.3694,20.7995,14.0536,436.4323,14.6226,0.7042,14.7479,7.5658,0.1253,5.3277,90.7899,18.1067,0.4832,22.3835,13.6552,4.2768,6.5979,163.8622,10.2239,1.6417,7.3639,2.2104,-2.86,3.6286,26.5242
-44.5,-69.0,290.0,5.25,0.3411,8.3,5.2292,3.05,1.7837,62.75,38.0404,0.2142,86.3085,66.3266,48.2681,14.2049,795.9187,1.0992,0.0941,4.6468,4.2363,3.5476,0.3987,50.8352,29.0414,0.3865,40.7836,24.4115,11.7422,9.4353,292.9378,15.6366,0.6848,16.0006,8.3116,0.364,5.6922,99.7395,18.669,0.4656,23.5863,14.6463,4.9173,6.8195,175.7557,10.9913,1.4919,8.212,2.6644,-2.7793,3.975,31.9731
-44.5,-68.5,938.0,5.25,0.3411,8.3,5.2292,3.05,1.7837,62.75,38.0404,0.2142,86.3085,66.3266,48.2681,14.2049,795.9187,1.0992,0.0941,4.6468,4.2363,3.5476,0.3987,50.8352,29.0414,0.3865,40.7836,24.4115,11.7422,9.4353,292.9378,15.6366,0.6848,16.0006,8.3116,0.364,5.6922,99.7395,18.669,0.4656,23.5863,14.6463,4.9173,6.8195,175.7557,10.9913,1.4919,8.212,2.6644,-2.7793,3.975,31.9731
-44.5,-68.0,363.0,3.45,0.3304,5.25,3.6292,1.8,1.1989,43.55,40.3421,0.2425,83.1853,61.785,42.8432,14.9815,741.4196,1.1728,0.0942,4.6525,4.147,3.4797,0.3908,49.764,24.91,0.3994,34.0374,20.8444,9.1274,8.325,250.1328,16.4869,0.6219,17.7299,9.6315,1.243,5.9898,115.5785,19.0012,0.4291,25.2698,16.1533,6.2686,6.932,193.84,12.0344,1.1535,9.8685,3.7857,-2.1659,4.3667,45.4279
-78.5,-67.5,150.0,3.2,0.1708,7.2,5.2708,4.0,0.9004,63.25,2.4795,0.0077,95.3313,94.3281,92.8518,0.7217,1131.9372,2.2178,0.1253,6.6979,5.3842,4.4801,0.6744,48.4579,11.9224,0.1908,25.6617,18.5179,13.7393,3.5334,222.2149,30.9596,-0.3854,-11.0839,-30.0319,-42.0435,11.5755,-360.3824,29.8084,-0.4077,-9.1408,-27.4547,-38.9492,11.1933,-329.4561,31.6222,-0.3574,-13.4412,-32.7865,-45.0634,11.7179,-393.4385
-44.5,-67.5,242.0,3.0,0.3012,4.8,3.4167,1.8,1.029,41.0,42.004,0.2613,81.438,59.2827,39.434,15.4909,711.3922,1.1728,0.0942,4.6525,4.147,3.4797,0.3908,49.764,22.964,0.3957,31.5481,19.627,8.5841,7.7671,235.5235,17.1919,0.5776,19.2349,10.7837,2.043,6.2289,129.4041,19.2134,0.405,26.5341,17.2783,7.3207,6.9981,207.3401,13.1932,0.9548,11.6582,4.989,-1.535,4.7633,59.8676
-44.5,-67.0,321.0,3.0,0.2617,4.9,3.625,1.9,0.9488,43.5,42.5859,0.264,81.4043,59.2761,38.8184,15.6486,711.3135,1.1489,0.0963,4.5468,4.0954,3.3979,0.3943,49.1446,22.7647,0.393,31.415,19.3572,8.6503,7.608,232.2864,17.2729,0.5713,19.4851,10.941,2.2122,6.2506,131.2921,19.1736,0.4038,26.5724,17.291,7.3988,6.9824,207.4924,13.3684,0.9194,12.0381,5.2432,-1.3303,4.8204,62.918
